doctors,pharmacists,dentist,nurses,lab_scientists,midwifes,nurse_midwife,beds,state,ownership,registration_status,operational_days,ambulance_services
1,0,1,0,1,0,1,15,Cross River,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,0,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,3,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,1,12,Cross River,Public,Registered,All Day of The Week,1
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
1,0,0,0,0,2,0,12,Cross River,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,7,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,7,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,9,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
1,0,0,2,0,0,0,10,Cross River,Private,Registered,All Day of The Week,0
3,0,3,0,0,0,1,16,Cross River,Private,Registered,All Day of The Week,1
0,0,0,0,0,0,0,2,Cross River,Public,Registered,"All Day of The Week Except Tuesday, Sunday, Saturday",0
0,0,0,0,0,0,0,4,Cross River,Public,Registered,All Day of The Week,0
1,0,1,0,0,0,1,9,Cross River,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
1,0,0,0,0,0,1,6,Cross River,Private,Registered,All Day of The Week,0
2,0,2,5,1,0,35,68,Cross River,Public,Registered,All Day of The Week,1
0,0,0,0,0,0,0,2,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
1,0,1,1,1,0,1,21,Cross River,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,3,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,1,0,1,1,5,Cross River,Public,Not Applicable,All Day of The Week,1
1,0,0,0,0,1,2,13,Cross River,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,1,5,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,1,7,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,6,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,4,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,7,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,8,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,4,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,7,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,12,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,1,0,1,11,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,4,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,7,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,3,Cross River,Public,Registered,All Day of The Week,0
2,0,2,0,0,0,5,30,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,0,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,4,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,3,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,4,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,7,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,8,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,10,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,6,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,2,Cross River,Public,Not Applicable,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,7,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,8,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,All Day of The Week Except Sunday,0
0,0,0,0,0,0,0,6,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Not Applicable,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,2,Cross River,Public,Not Applicable,All Day of The Week,0
9,0,0,0,0,0,0,1,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,3,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,6,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,3,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,3,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Not Applicable,All Day of The Week,0
0,0,0,0,0,0,0,12,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Thursday, Sunday",0
0,0,0,0,0,0,0,3,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,"All Day of The Week Except Thursday, Sunday, Saturday",0
0,0,0,0,1,0,0,12,Cross River,Public,Not Applicable,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,"All Day of The Week Except Thursday, Monday, Sunday",0
0,0,0,0,0,0,0,0,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,3,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,10,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
1,0,0,1,2,0,7,20,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,1,4,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,1,0,1,1,0,1,2,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,"All Day of The Week Except Thursday, Sunday, Saturday",0
0,0,0,0,0,0,0,3,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,1,7,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Not Applicable,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,11,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,All Day of The Week,0
0,0,0,1,0,0,0,3,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Not Applicable,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Not Applicable,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,4,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,3,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,3,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Not Applicable,All Day of The Week,0
0,0,0,0,0,0,0,3,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,3,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,1,0,8,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,3,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,4,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Not Applicable,All Day of The Week,0
0,0,0,0,0,0,0,2,Cross River,Public,Not Applicable,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,2,Cross River,Public,Not Applicable,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,11,Cross River,Public,Not Applicable,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,8,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,1,Cross River,Public,Registered,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,1,Cross River,Public,Not Applicable,All Day of The Week,0
0,0,0,0,0,0,0,5,Cross River,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,4,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,6,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,1,7,Cross River,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,1,5,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,4,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,7,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,1,10,Delta,Public,Not Applicable,All Day of The Week,0
0,0,0,0,0,0,1,7,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,1,5,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,1,7,Delta,Public,Not Applicable,All Day of The Week,0
1,0,1,0,0,0,2,6,Delta,Private,Registered,All Day of The Week,0
2,0,0,2,1,0,7,28,Delta,Public,Registered,All Day of The Week,1
1,0,0,0,0,1,0,12,Delta,Private,Registered,All Day of The Week,1
0,0,0,0,0,0,0,5,Delta,Public,Unknown,All Day of The Week,0
1,0,0,1,0,0,0,6,Delta,Private,Registered,All Day of The Week,1
1,0,0,2,0,0,0,13,Delta,Private,Registered,All Day of The Week,1
0,0,0,0,0,0,1,10,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,1,7,Delta,Public,Registered,All Day of The Week,0
1,0,0,0,0,0,5,31,Delta,Public,Registered,All Day of The Week,1
0,0,0,0,0,0,1,6,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,7,Delta,Public,Not Applicable,All Day of The Week,0
0,0,0,0,0,0,0,11,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,2,Delta,Public,Not Applicable,All Day of The Week,0
3,2,0,6,2,0,1,23,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,1,11,Delta,Public,Not Applicable,All Day of The Week,0
0,0,0,0,0,0,1,9,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,10,Delta,Public,Not Applicable,All Day of The Week,0
0,0,0,0,0,0,1,8,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,7,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,3,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Public,Unknown,All Day of The Week,0
2,0,0,1,0,1,1,6,Delta,Private,Registered,All Day of The Week,0
0,1,0,0,1,0,3,5,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,1,5,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,1,4,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,1,4,Delta,Public,Registered,All Day of The Week,0
1,0,1,1,0,0,5,40,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,1,3,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,4,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,1,10,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,1,7,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,1,3,Delta,Public,Registered,All Day of The Week,0
1,1,1,0,0,1,1,15,Delta,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,1,2,Delta,Public,Registered,All Day of The Week,0
1,0,0,1,0,0,0,15,Delta,Private,Registered,All Day of The Week,1
0,0,0,0,0,0,1,14,Delta,Public,Registered,All Day of The Week,0
1,0,0,4,1,5,5,26,Delta,Private,Registered,All Day of The Week,0
2,0,0,0,0,1,5,40,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,6,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,0,3,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,1,6,Delta,Public,Registered,All Day of The Week,0
0,0,0,0,0,0,2,5,Delta,Private,Registered,All Day of The Week,0
6,3,6,0,1,0,21,54,Delta,Public,Registered,All Day of The Week,1
0,0,0,0,0,1,0,9,Delta,Public,Unknown,All Day of The Week,0
1,0,0,1,0,0,0,5,Delta,Private,Registered,All Day of The Week,0
3,1,0,3,1,0,11,30,Delta,Public,Unknown,All Day of The Week,1
0,0,0,0,0,0,1,5,Delta,Public,Unknown,All Day of The Week,0
1,0,0,3,1,1,2,15,Delta,Private,Registered,All Day of The Week,0
1,0,0,5,0,1,2,20,Delta,Private,Registered,All Day of The Week,1
0,0,0,0,0,0,0,0,Delta,Public,Unknown,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,0,0,0,Delta,Public,Unknown,"All Day of The Week Except Sunday, Saturday",0
0,0,0,0,0,1,0,10,Delta,Public,Unknown,All Day of The Week,0
0,0,0,2,0,1,1,5,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,8,Delta,Public,Unknown,All Day of The Week,0
1,0,0,2,0,0,3,40,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,12,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,1,5,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,10,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,1,8,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,1,5,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,6,Delta,Public,Not Applicable,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Private,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Private,Registered,All Day of The Week Except Sunday,0
0,0,0,0,0,0,0,5,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,6,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,6,Delta,Public,Unknown,All Day of The Week,0
3,0,0,0,1,4,0,5,Delta,Private,Registered,All Day of The Week,0
1,0,0,1,0,0,5,30,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,1,4,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,1,6,Delta,Public,Unknown,All Day of The Week,0
1,0,1,0,1,0,6,30,Delta,Public,Unknown,All Day of The Week,0
1,0,0,0,0,0,2,9,Delta,Public,Not Applicable,All Day of The Week,0
1,0,1,0,0,1,2,4,Delta,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,8,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Public,Unknown,All Day of The Week,0
2,0,0,0,0,0,4,12,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,1,19,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Public,Not Applicable,All Day of The Week,0
0,0,0,0,0,0,0,6,Delta,Public,Not Applicable,All Day of The Week,0
1,0,0,0,0,0,0,25,Delta,Private,Registered,All Day of The Week,0
0,0,0,0,0,0,1,5,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,1,8,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,1,6,Delta,Public,Unknown,All Day of The Week,0
6,0,0,0,3,0,18,10,Delta,Public,Unknown,All Day of The Week,1
2,1,0,0,0,0,12,36,Delta,Public,Unknown,All Day of The Week,1
1,0,0,1,0,1,0,6,Delta,Private,Registered,All Day of The Week,0
1,0,0,1,0,0,0,10,Delta,Private,Pending Registration,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Private,Unknown,All Day of The Week,0
1,0,0,0,1,0,5,20,Delta,Public,Registered,All Day of The Week,1
0,0,0,0,0,0,1,6,Delta,Public,Unknown,All Day of The Week,0
0,0,0,1,0,0,0,14,Delta,Public,Registered,All Day of The Week,0
14,2,3,10,2,1,31,133,Delta,Public,Not Applicable,All Day of The Week,1
0,0,0,0,0,0,1,5,Delta,Public,Unknown,All Day of The Week,0
2,0,2,4,1,0,0,64,Delta,Public,Unknown,All Day of The Week,0
0,0,0,0,0,0,0,5,Delta,Public,Unknown,All Day of The Week,0
